match_id,round_num,n_ticks,bomb_plant_tick,winning_side,ct_freeze_time_end_eq_val,t_freeze_time_end_eq_val,ct_flash_opp,t_flash_opp,ct_flashed,t_flashed,ct_avg_flash_duration,t_avg_flash_duration,ct_kills,t_kills,ct_first_kill,ct_hs_prob,t_hs_prob,ct_trade_prob,t_trade_prob,ct_flash_kill_prob,t_flash_kill_prob,ct_assist_prob,t_assist_prob,ct_kast_prob,t_kast_prob,ct_shot_fires,t_shot_fires,ct_shot_connected_prob,t_shot_connected_prob,ct_he_grenade,ct_decoy_grenade,ct_flashbang,ct_smoke_grenade,t_flashbang,t_smoke_grenade,t_he_grenade,t_decoy_grenade,ct_grenade_connected_prob,t_grenade_connected_prob,ct_fire_grenade,t_fire_grenade,round_end_reason_BombDefused,round_end_reason_CTWin,round_end_reason_TargetBombed,round_end_reason_TargetSaved,round_end_reason_TerroristsWin,freeze_time_end_eq_val_diff
f218743d-5e8b-436e-91bd-b7b3664c56c3,23,370449,-1,0,30450,20500,13,15,14,14,1.8003448247909546,1.5441417694091797,2,5,1,0.5,0.4,0.5,0.2,0.0,0.0,0.5,0.0,0.4,0.8,80,72,0.075,0.19444444444444445,2,0,5,2,9,3,1,0,0.0,0.0,4,1,0,0,0,0,1,9950
f218743d-5e8b-436e-91bd-b7b3664c56c3,24,390434,-1,0,30800,27850,2,6,6,2,2.046950340270996,2.9142189025878906,1,5,0,0.0,0.8,1.0,0.2,0.0,0.0,0.0,0.2,0.2,1.0,41,108,0.07317073170731707,0.12962962962962962,3,0,2,5,4,4,2,0,0.0,0.0,4,4,0,0,0,0,1,2950
f218743d-5e8b-436e-91bd-b7b3664c56c3,25,410304,406610,1,9150,25150,0,3,2,1,0.5185412168502808,0.16431604325771332,5,3,1,0.2,0.0,0.2,0.3333333333333333,0.0,0.0,0.2,0.0,0.6,0.2,63,42,0.23809523809523808,0.07142857142857142,1,0,0,3,6,5,2,0,0.0,0.0,0,5,1,0,0,0,0,-16000
f218743d-5e8b-436e-91bd-b7b3664c56c3,26,424581,419327,0,30650,25750,9,7,5,11,2.6092915534973145,2.690840482711792,2,3,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,1.0,0.0,0.4,0.6,58,36,0.10344827586206896,0.1111111111111111,1,0,4,3,6,3,0,0,0.0,0.0,3,3,0,0,1,0,0,4900
f218743d-5e8b-436e-91bd-b7b3664c56c3,27,448495,443240,0,19900,26950,10,11,13,8,1.7290685176849365,1.62428617477417,1,3,0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.4,0.8,68,46,0.16176470588235295,0.15217391304347827,2,0,5,3,9,4,2,0,0.0,0.0,3,6,0,0,1,0,0,-7050
f218743d-5e8b-436e-91bd-b7b3664c56c3,28,469390,-1,1,14550,27350,0,5,1,4,3.812974452972412,1.1589269638061523,5,0,1,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,44,29,0.22727272727272727,0.06896551724137931,0,0,1,4,6,4,0,0,0.0,0.0,1,3,0,1,0,0,0,-12800
f218743d-5e8b-436e-91bd-b7b3664c56c3,29,477726,-1,1,30650,23700,11,10,13,8,2.243974447250366,2.1513381004333496,5,1,1,0.4,1.0,0.0,0.0,0.2,0.0,0.2,0.0,0.8,0.2,77,45,0.16883116883116883,0.044444444444444446,4,0,3,2,6,4,0,1,0.0,0.0,5,1,0,1,0,0,0,6950
f218743d-5e8b-436e-91bd-b7b3664c56c3,30,488588,-1,1,32050,10050,13,13,15,11,1.9387528896331787,1.8716423511505127,5,1,1,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,65,39,0.18461538461538463,0.07692307692307693,2,0,4,1,8,2,0,0,0.0,0.0,2,0,0,1,0,0,0,22000
3df4398f-675c-418d-8302-dd55ecff8921,1,12651,11564,0,4450,4450,0,8,5,3,1.3810958862304688,1.0744291543960571,2,5,0,0.5,0.8,0.5,0.2,0.0,0.0,0.5,0.4,0.4,0.8,41,59,0.2682926829268293,0.1864406779661017,1,0,0,0,2,1,0,0,0.0,0.0,0,2,0,0,0,0,1,0
3df4398f-675c-418d-8302-dd55ecff8921,2,32530,27280,0,10600,18600,0,15,3,12,2.155945062637329,1.0021345615386963,2,4,0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.6,32,168,0.15625,0.08928571428571429,5,0,0,3,6,4,2,0,0.0,0.0,0,4,0,0,1,0,0,-8000
3df4398f-675c-418d-8302-dd55ecff8921,3,42668,41427,0,6400,21150,0,24,13,11,3.2396130561828613,1.0786385536193848,2,5,1,1.0,0.2,0.5,0.2,0.5,0.4,0.0,0.8,0.2,0.8,25,135,0.28,0.14074074074074075,0,0,0,0,5,3,2,0,0.0,0.0,0,4,0,0,0,0,1,-14750
3df4398f-675c-418d-8302-dd55ecff8921,4,57067,-1,1,27400,23900,3,11,5,9,4.125178813934326,1.2260868549346924,5,4,0,0.8,0.5,0.2,0.5,0.2,0.0,0.6,0.0,0.8,0.6,79,144,0.17721518987341772,0.08333333333333333,4,0,1,4,7,4,2,0,0.0,0.0,5,4,0,1,0,0,0,3500
3df4398f-675c-418d-8302-dd55ecff8921,5,75673,70423,0,22100,22300,13,11,8,16,1.6476795673370361,1.327344536781311,3,4,0,0.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.0,0.3333333333333333,0.25,0.4,0.6,90,82,0.17777777777777778,0.12195121951219512,3,0,3,4,4,4,1,0,0.0,0.0,3,4,0,0,1,0,0,-200
3df4398f-675c-418d-8302-dd55ecff8921,6,83557,83637,0,6400,25000,3,15,4,14,4.374917507171631,1.8834402561187744,0,5,0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,24,134,0.08333333333333333,0.1044776119402985,0,0,1,1,5,2,0,0,0.0,0.0,0,2,0,0,0,0,1,-18600
3df4398f-675c-418d-8302-dd55ecff8921,7,106150,100899,0,27400,25700,4,19,10,13,2.210712194442749,1.6579978466033936,1,4,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.2,0.8,95,133,0.07368421052631578,0.07518796992481203,5,0,1,3,8,4,1,0,0.0,0.0,3,6,0,0,1,0,0,1700
3df4398f-675c-418d-8302-dd55ecff8921,8,124390,119140,0,9600,27750,0,15,3,12,2.4386160373687744,0.7735342383384705,2,4,0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,32,65,0.09375,0.09230769230769231,1,0,0,1,7,4,1,0,0.0,0.0,0,3,0,0,1,0,0,-18150
3df4398f-675c-418d-8302-dd55ecff8921,9,154928,-1,1,28100,27650,15,16,16,15,2.1221365928649902,2.4461910724639893,5,1,1,0.4,0.0,0.2,0.0,0.6,1.0,0.2,0.0,0.8,0.2,76,68,0.19736842105263158,0.058823529411764705,2,0,5,2,7,1,1,0,0.0,0.0,3,3,0,1,0,0,0,450
3df4398f-675c-418d-8302-dd55ecff8921,10,174976,171978,1,29750,26850,9,9,8,10,1.2004035711288452,1.6569169759750366,5,3,1,0.2,0.0,0.0,0.0,0.4,0.0,0.4,0.3333333333333333,0.8,0.4,117,66,0.1282051282051282,0.24242424242424243,4,0,3,2,6,4,1,0,0.0,0.0,5,2,1,0,0,0,0,2900
3df4398f-675c-418d-8302-dd55ecff8921,11,192255,190662,1,30300,27050,6,11,11,6,1.459861397743225,1.59394109249115,5,4,1,0.4,0.25,0.2,0.25,0.0,0.0,0.4,0.0,0.8,0.6,69,60,0.30434782608695654,0.2,4,0,5,4,8,5,1,0,0.0,0.0,5,4,1,0,0,0,0,3250
3df4398f-675c-418d-8302-dd55ecff8921,12,203805,-1,1,32800,23900,9,25,10,24,2.039628505706787,1.8074499368667603,5,0,1,0.2,0.0,0.0,0.0,0.6,0.0,0.2,0.0,1.0,0.0,81,57,0.14814814814814814,0.05263157894736842,4,0,4,3,8,4,0,0,0.0,0.0,4,4,0,1,0,0,0,8900
3df4398f-675c-418d-8302-dd55ecff8921,13,211589,-1,1,32400,5750,6,0,5,1,2.156338930130005,0.7485750913619995,5,1,1,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,72,19,0.2361111111111111,0.2631578947368421,4,0,5,1,0,0,0,0,0.0,0.0,2,0,0,1,0,0,0,26650
3df4398f-675c-418d-8302-dd55ecff8921,14,220076,-1,1,34300,25100,12,32,15,29,2.3015191555023193,2.2028937339782715,5,4,0,0.6,0.25,0.4,0.25,0.0,0.25,0.4,0.0,0.4,0.4,51,97,0.27450980392156865,0.16494845360824742,2,0,3,2,7,2,0,0,0.0,0.0,1,2,0,1,0,0,0,9200
3df4398f-675c-418d-8302-dd55ecff8921,15,237334,235381,0,34450,21400,2,8,6,4,1.8884763717651367,0.8799354434013367,3,5,1,0.0,0.8,0.3333333333333333,0.4,0.0,0.0,0.3333333333333333,0.0,0.6,0.6,94,73,0.14893617021276595,0.2191780821917808,5,0,5,5,4,4,0,0,0.0,0.0,5,1,0,0,0,0,1,13050
3df4398f-675c-418d-8302-dd55ecff8921,16,272837,269630,1,4350,4250,10,0,6,4,1.3190994262695312,2.892146348953247,5,2,0,0.8,0.5,0.2,0.0,0.4,0.5,0.0,0.0,0.6,0.4,87,133,0.1839080459770115,0.06766917293233082,0,0,2,2,1,2,0,0,0.0,0.0,0,1,1,0,0,0,0,100
3df4398f-675c-418d-8302-dd55ecff8921,17,291426,287542,1,22500,15600,11,16,12,15,1.7770792245864868,2.3758325576782227,5,3,1,0.0,1.0,0.2,0.6666666666666666,0.2,0.3333333333333333,0.2,0.3333333333333333,0.8,0.4,169,132,0.13609467455621302,0.09090909090909091,2,0,5,5,4,3,0,0,0.0,0.0,3,1,1,0,0,0,0,6900
3df4398f-675c-418d-8302-dd55ecff8921,18,312198,306948,0,26850,16400,8,3,7,4,1.4179823398590088,2.682793617248535,3,4,1,0.0,0.25,0.0,0.25,0.3333333333333333,0.25,0.0,0.5,0.6,0.6,211,210,0.06635071090047394,0.12857142857142856,2,1,4,5,3,4,1,0,0.0,0.0,5,2,0,0,1,0,0,10450
3df4398f-675c-418d-8302-dd55ecff8921,19,329151,325282,0,13600,24900,1,6,4,3,2.3128843307495117,1.8285762071609497,4,5,0,0.75,0.6,0.25,0.4,0.0,0.0,0.25,0.4,0.6,0.6,96,92,0.13541666666666666,0.13043478260869565,2,0,1,3,4,3,4,0,0.0,0.0,1,4,0,0,0,0,1,-11300
3df4398f-675c-418d-8302-dd55ecff8921,20,338430,-1,0,1200,22450,2,10,3,9,4.641082286834717,2.7211527824401855,2,5,0,1.0,0.2,0.0,0.0,0.0,0.0,0.5,0.6,0.2,0.6,41,134,0.21951219512195122,0.08955223880597014,0,0,1,0,4,2,2,0,0.0,0.0,0,5,0,0,0,0,1,-21250
3df4398f-675c-418d-8302-dd55ecff8921,21,350127,348637,0,23900,22500,7,10,9,8,3.4565892219543457,2.0775279998779297,2,5,0,0.5,0.8,0.0,0.2,0.5,0.2,0.0,0.0,0.2,0.6,56,95,0.125,0.1368421052631579,1,1,2,4,8,5,1,0,0.0,0.0,1,5,0,0,0,0,1,1400
3df4398f-675c-418d-8302-dd55ecff8921,22,359093,-1,0,3550,25100,3,5,3,5,3.1616764068603516,2.0861077308654785,0,5,0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,13,96,0.07692307692307693,0.14583333333333334,0,0,2,0,2,2,1,0,0.0,0.0,0,3,0,0,0,0,1,-21550
3df4398f-675c-418d-8302-dd55ecff8921,23,377040,374028,0,28550,25700,10,7,12,5,2.087114095687866,2.4426310062408447,4,5,1,0.5,0.8,0.5,0.2,0.0,0.0,0.5,0.2,0.8,0.6,149,83,0.09395973154362416,0.1566265060240964,4,0,4,4,5,4,0,0,0.0,0.0,3,1,0,0,0,0,1,2850
3df4398f-675c-418d-8302-dd55ecff8921,24,403992,398745,0,5850,27650,5,14,5,14,2.5206050872802734,1.4626009464263916,3,4,0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.6,47,178,0.1276595744680851,0.07303370786516854,1,0,2,2,7,5,1,0,0.0,0.0,0,5,0,0,1,0,0,-21800
3df4398f-675c-418d-8302-dd55ecff8921,25,420098,419680,0,31850,25600,15,21,18,18,1.8477848768234253,2.4416680335998535,3,5,1,0.3333333333333333,0.4,0.3333333333333333,0.0,0.0,0.2,0.6666666666666666,0.4,0.6,0.6,95,93,0.09473684210526316,0.15053763440860216,4,0,6,3,8,4,2,0,0.0,0.0,5,4,0,0,0,0,1,6250
3df4398f-675c-418d-8302-dd55ecff8921,26,443746,443683,0,24100,26300,6,13,9,10,1.6297478675842285,2.031266927719116,1,5,0,1.0,0.2,1.0,0.0,0.0,0.0,1.0,0.4,0.2,0.8,110,142,0.10909090909090909,0.14084507042253522,2,0,3,4,7,5,1,0,0.0,0.0,4,5,0,0,0,0,1,-2200
b63b2a87-38df-4aec-9af1-7a1e6382bcad,1,11722,11997,0,4250,4250,0,3,1,2,3.9267022609710693,0.49584370851516724,2,5,0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.6,38,61,0.21052631578947367,0.21311475409836064,0,0,0,0,1,2,0,0,0.0,0.0,0,1,0,0,0,0,1,0
b63b2a87-38df-4aec-9af1-7a1e6382bcad,2,27731,-1,1,10200,19400,0,5,5,0,2.459616184234619,0.0,5,2,1,0.6,0.5,0.2,0.0,0.0,0.0,0.2,0.0,0.6,0.2,26,80,0.38461538461538464,0.0625,1,0,0,3,3,3,1,0,0.0,0.0,0,2,0,1,0,0,0,-9200
b63b2a87-38df-4aec-9af1-7a1e6382bcad,3,43915,40896,1,26200,7750,11,0,8,3,0.9843117594718933,1.6291791200637817,4,1,0,0.25,1.0,0.0,0.0,0.25,0.0,0.25,0.0,0.8,0.2,75,19,0.21333333333333335,0.10526315789473684,4,0,3,4,0,1,0,0,0.0,0.0,3,0,1,0,0,0,0,18450
b63b2a87-38df-4aec-9af1-7a1e6382bcad,4,54968,-1,1,30950,5000,1,3,2,2,1.9508124589920044,0.8206422924995422,5,0,1,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,56,19,0.125,0.21052631578947367,4,0,1,2,1,1,0,0,0.0,0.0,2,0,0,1,0,0,0,25950
b63b2a87-38df-4aec-9af1-7a1e6382bcad,5,72504,67250,0,30950,23300,6,5,5,6,1.2887340784072876,1.4057632684707642,0,3,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4,1.0,14,68,0.07142857142857142,0.11764705882352941,3,0,3,3,6,5,0,1,0.0,0.0,4,0,0,0,1,0,0,7650
b63b2a87-38df-4aec-9af1-7a1e6382bcad,6,88036,86449,0,30650,26850,5,16,13,8,3.1442365646362305,1.1105778217315674,1,5,0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.8,63,82,0.14285714285714285,0.14634146341463414,3,0,3,5,8,5,0,0,0.0,0.0,3,4,0,0,0,0,1,3800
b63b2a87-38df-4aec-9af1-7a1e6382bcad,7,104285,103989,0,19950,27250,0,9,4,5,0.5689382553100586,2.0958828926086426,4,5,1,0.25,0.8,0.25,0.2,0.0,0.0,0.25,0.2,0.6,0.6,37,63,0.35135135135135137,0.23809523809523808,1,0,0,2,4,3,1,0,0.0,0.0,1,2,0,0,0,0,1,-7300
b63b2a87-38df-4aec-9af1-7a1e6382bcad,8,116630,-1,0,4500,26150,0,4,2,2,3.8509318828582764,1.1033037900924683,2,5,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,11,43,0.36363636363636365,0.3023255813953488,1,0,0,0,4,1,0,0,0.0,0.0,0,2,0,0,0,0,1,-21650
b63b2a87-38df-4aec-9af1-7a1e6382bcad,9,135769,132877,1,25000,27250,3,10,9,4,1.8733490705490112,1.5464298725128174,5,2,1,0.0,0.0,0.2,0.5,0.2,0.0,0.2,0.0,0.6,0.4,36,56,0.4166666666666667,0.08928571428571429,1,0,3,4,9,4,1,0,0.0,0.0,2,4,1,0,0,0,0,-2250
b63b2a87-38df-4aec-9af1-7a1e6382bcad,10,148209,-1,1,30250,26950,4,25,10,19,2.345618486404419,1.8598686456680298,5,0,1,0.4,0.0,0.0,0.0,0.6,0.0,0.4,0.0,1.0,0.0,138,54,0.12318840579710146,0.037037037037037035,4,0,2,3,9,4,0,0,0.0,0.0,4,4,0,1,0,0,0,3300
b63b2a87-38df-4aec-9af1-7a1e6382bcad,11,165784,160530,0,32200,21500,7,7,8,6,1.7106605768203735,1.610713005065918,3,3,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6,0.6,31,46,0.2903225806451613,0.15217391304347827,2,0,3,2,4,5,0,1,0.0,0.0,3,2,0,0,1,0,0,10700
b63b2a87-38df-4aec-9af1-7a1e6382bcad,12,179661,174406,0,32300,25500,2,7,5,4,1.8265126943588257,0.5671737790107727,3,3,0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6,0.4,48,33,0.16666666666666666,0.12121212121212122,3,0,1,2,6,4,0,1,0.0,0.0,5,2,0,0,1,0,0,6800
b63b2a87-38df-4aec-9af1-7a1e6382bcad,13,197386,192133,0,28350,24050,4,11,9,6,2.5658369064331055,1.9204521179199219,2,3,0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.6,72,85,0.1527777777777778,0.1411764705882353,2,0,5,3,7,4,0,0,0.0,0.0,3,3,0,0,1,0,0,4300
b63b2a87-38df-4aec-9af1-7a1e6382bcad,14,212097,209808,1,26150,26750,1,12,7,6,0.9222355484962463,1.7430919408798218,5,2,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,53,45,0.22641509433962265,0.17777777777777778,3,0,1,2,8,4,0,0,0.0,0.0,1,2,1,0,0,0,0,-600
b63b2a87-38df-4aec-9af1-7a1e6382bcad,15,228860,-1,1,33700,24000,11,11,17,5,2.541233777999878,1.512206792831421,5,0,1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,0.0,78,21,0.1794871794871795,0.14285714285714285,3,0,4,5,6,3,0,0,0.0,0.0,4,2,0,1,0,0,0,9700
b63b2a87-38df-4aec-9af1-7a1e6382bcad,16,269806,264553,0,4250,4450,0,14,4,10,2.5060925483703613,0.33129316568374634,2,3,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.6,44,60,0.20454545454545456,0.13333333333333333,0,0,0,0,3,2,1,0,0.0,0.0,0,0,0,0,1,0,0,-200
b63b2a87-38df-4aec-9af1-7a1e6382bcad,17,281633,281821,0,11400,20400,0,15,4,11,2.649043083190918,0.8120920062065125,2,5,0,0.5,0.6,0.0,0.4,0.0,0.0,1.0,0.4,0.4,0.6,20,53,0.25,0.24528301886792453,0,1,0,3,6,3,0,0,0.0,0.0,1,0,0,0,0,0,1,-9000
b63b2a87-38df-4aec-9af1-7a1e6382bcad,18,297877,292623,0,3550,15950,4,13,13,4,2.2908499240875244,1.4546741247177124,3,4,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5,0.4,0.4,31,68,0.22580645161290322,0.29411764705882354,2,0,1,0,5,3,3,0,0.0,0.0,0,2,0,0,1,0,0,-12400
b63b2a87-38df-4aec-9af1-7a1e6382bcad,19,315797,-1,1,26650,27250,18,21,21,18,2.2985141277313232,2.819282054901123,4,1,0,0.25,1.0,0.0,0.0,0.5,1.0,0.25,0.0,0.8,0.2,114,71,0.10526315789473684,0.056338028169014086,3,0,4,4,6,1,0,0,0.0,0.0,3,1,0,0,0,1,0,-600
b63b2a87-38df-4aec-9af1-7a1e6382bcad,20,336433,332733,1,29850,24850,8,10,11,7,1.8956623077392578,1.6450239419937134,5,3,1,0.6,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.8,0.2,75,52,0.13333333333333333,0.15384615384615385,3,0,5,5,5,4,0,0,0.0,0.0,5,1,1,0,0,0,0,5000
b63b2a87-38df-4aec-9af1-7a1e6382bcad,21,351207,-1,1,30650,7100,19,11,7,23,1.576149582862854,2.4682953357696533,5,1,1,0.2,0.0,0.0,1.0,0.6,0.0,0.2,1.0,0.8,0.2,90,20,0.14444444444444443,0.3,4,0,5,5,2,3,0,0,0.0,0.0,5,0,0,1,0,0,0,23550
b63b2a87-38df-4aec-9af1-7a1e6382bcad,22,373389,368135,0,31900,24300,6,11,10,7,2.5288665294647217,1.149817705154419,1,4,1,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.8,70,45,0.05714285714285714,0.2,3,0,5,5,6,4,0,0,0.0,0.0,4,1,0,0,1,0,0,7600
b63b2a87-38df-4aec-9af1-7a1e6382bcad,23,389389,-1,1,26900,26700,11,7,15,3,2.1698005199432373,1.2385120391845703,5,2,1,0.2,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.6,0.2,121,59,0.10743801652892562,0.05084745762711865,3,0,4,4,4,3,1,0,0.0,0.0,3,1,0,1,0,0,0,200
b63b2a87-38df-4aec-9af1-7a1e6382bcad,24,403442,399796,1,30850,20450,4,1,2,3,1.6027237176895142,3.3259437084198,5,2,1,0.2,0.5,0.2,0.5,0.4,0.5,0.2,0.0,0.6,0.2,130,57,0.09230769230769231,0.08771929824561403,3,0,3,4,1,5,2,0,0.0,0.0,4,2,1,0,0,0,0,10400
b63b2a87-38df-4aec-9af1-7a1e6382bcad,25,417112,-1,1,29550,11350,7,3,7,3,2.0694048404693604,0.5683190226554871,5,0,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68,5,0.23529411764705882,0.0,2,0,4,2,2,3,0,0,0.0,0.0,4,0,0,1,0,0,0,18200
b63b2a87-38df-4aec-9af1-7a1e6382bcad,26,431433,426658,0,31050,21950,7,1,3,5,0.8924102187156677,1.9948209524154663,4,5,1,0.25,0.4,0.25,0.6,0.0,0.0,0.0,0.0,0.6,0.8,38,47,0.21052631578947367,0.23404255319148937,3,0,4,4,2,3,0,0,0.0,0.0,6,1,0,0,0,0,1,9100
b63b2a87-38df-4aec-9af1-7a1e6382bcad,27,442989,-1,1,28600,18700,9,25,23,11,2.655052900314331,1.2911044359207153,5,3,1,0.6,0.3333333333333333,0.2,0.0,0.2,0.0,0.4,0.0,0.8,0.4,91,45,0.16483516483516483,0.28888888888888886,3,0,4,5,8,2,0,0,0.0,0.0,3,0,0,1,0,0,0,9900
b63b2a87-38df-4aec-9af1-7a1e6382bcad,28,453220,-1,1,28450,13550,6,5,8,3,1.9837862253189087,2.418102264404297,5,1,1,0.2,1.0,0.0,0.0,0.4,0.0,0.2,0.0,0.8,0.2,33,27,0.36363636363636365,0.14814814814814814,1,0,4,2,2,0,0,0,0.0,0.0,3,1,0,1,0,0,0,14900
84581f9a-2db7-4091-8257-dc58ed153d42,1,30211,30394,0,4400,4250,1,2,2,1,2.558392286300659,3.2764999866485596,2,5,0,1.0,0.8,0.5,0.0,0.0,0.0,0.0,0.2,0.4,0.6,34,38,0.35294117647058826,0.23684210526315788,0,0,1,0,1,1,0,0,0.0,0.0,0,1,0,0,0,0,1,150
84581f9a-2db7-4091-8257-dc58ed153d42,2,45122,41748,0,8850,17900,11,11,11,11,2.2848527431488037,1.4375770092010498,4,5,0,0.75,0.4,0.0,0.0,0.0,0.2,0.25,0.2,0.4,0.8,62,204,0.12903225806451613,0.16176470588235295,1,0,2,2,5,4,1,0,0.0,0.21428571428571427,0,4,0,0,0,0,1,-9050
84581f9a-2db7-4091-8257-dc58ed153d42,3,57794,55774,0,1000,23150,0,11,8,3,3.61230206489563,3.391995668411255,0,5,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,18,101,0.1111111111111111,0.15841584158415842,1,0,0,0,3,1,3,0,0.0,0.0,0,4,0,0,0,0,1,-22150
84581f9a-2db7-4091-8257-dc58ed153d42,4,73102,-1,1,26800,23250,2,5,5,2,1.7698806524276733,0.5608820915222168,5,1,1,0.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8,0.2,102,60,0.13725490196078433,0.08333333333333333,3,0,4,5,4,2,2,0,0.0,0.0,2,3,0,1,0,0,0,3550
84581f9a-2db7-4091-8257-dc58ed153d42,5,87200,81946,0,29550,23700,6,5,5,6,1.8206332921981812,0.5294252634048462,3,5,0,0.3333333333333333,0.4,0.6666666666666666,0.2,0.0,0.2,0.0,0.4,0.4,0.8,144,142,0.08333333333333333,0.1267605633802817,3,0,3,2,5,4,2,0,0.0,0.0,5,2,0,0,1,0,0,5850
84581f9a-2db7-4091-8257-dc58ed153d42,6,98846,-1,1,12450,24800,0,3,3,0,2.280484199523926,0.0,5,2,1,0.2,0.5,0.2,0.0,0.0,0.0,0.2,0.0,0.6,0.4,30,40,0.36666666666666664,0.225,1,0,0,1,2,0,1,0,0.0,0.3333333333333333,0,3,0,1,0,0,0,-12350
84581f9a-2db7-4091-8257-dc58ed153d42,7,114663,-1,1,29550,12400,9,5,8,6,2.3446784019470215,2.791576623916626,5,3,0,0.4,0.6666666666666666,0.2,0.6666666666666666,0.0,0.3333333333333333,0.6,0.3333333333333333,0.6,0.6,108,49,0.14814814814814814,0.1836734693877551,3,0,4,5,2,2,0,0,0.0,0.0,5,0,0,1,0,0,0,17150
84581f9a-2db7-4091-8257-dc58ed153d42,8,128450,-1,1,28800,1100,1,0,1,0,4.5761590003967285,0.0,5,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,160,5,0.06875,0.8,2,0,2,3,0,0,0,0,0.0,0.0,4,0,0,1,0,0,0,27700
84581f9a-2db7-4091-8257-dc58ed153d42,9,150250,146113,0,29600,18600,2,10,10,2,1.837615728378296,2.4263341426849365,3,5,1,0.6666666666666666,0.6,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.2,0.6,86,96,0.12790697674418605,0.13541666666666666,2,0,5,4,5,4,0,0,0.0,0.0,5,3,0,0,0,0,1,11000
84581f9a-2db7-4091-8257-dc58ed153d42,10,169130,163877,0,24550,20900,6,6,4,8,1.8029170036315918,2.350834369659424,1,2,0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.8,72,144,0.041666666666666664,0.0625,2,0,4,5,7,5,1,0,0.0,0.17647058823529413,3,4,0,0,1,0,0,3650
84581f9a-2db7-4091-8257-dc58ed153d42,11,186068,180814,0,15300,25300,0,4,2,2,4.267383575439453,1.465579867362976,3,4,1,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5,0.6,0.6,49,89,0.22448979591836735,0.0898876404494382,1,0,1,0,5,3,3,0,0.0,0.25,1,5,0,0,1,0,0,-10000
84581f9a-2db7-4091-8257-dc58ed153d42,12,200318,197594,0,27150,26750,5,6,5,6,2.403224468231201,1.6675872802734375,1,5,1,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.8,53,174,0.07547169811320754,0.10344827586206896,2,0,3,3,5,4,3,0,0.0,0.17647058823529413,2,5,0,0,0,0,1,400
84581f9a-2db7-4091-8257-dc58ed153d42,13,215941,211247,0,4300,25800,0,10,4,6,2.086705446243286,0.8566434979438782,2,5,1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,9,112,0.3333333333333333,0.13392857142857142,0,0,0,1,4,4,2,0,0.0,0.0,0,5,0,0,0,0,1,-21500
